date,phc_id,state,district,city,latitude,longitude,medicine,medicine_category,patient_count,opd_count,ipd_count,disease_cases,mortality,opening_stock,received_quantity,dispensed_quantity,closing_stock,current_stock,daily_consumption,supply_lead_time,incoming_supply,bed_occupancy,medicine_availability,temperature,rainfall,humidity,vaccination_coverage,previous_7_day_demand,previous_30_day_demand,next_7_day_demand,future_stock_min,stock_out
2023-02-12,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,89,80,9,22,0,86,420,30,476,476,30,1,420,0.4840668916185814,1.0,36.614570158019,0.8485879432788418,42.51082444691207,0.7986909803859066,213.0,939.0,221.0,255.0,0
2023-02-13,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,74,66,8,18,0,476,0,37,439,439,37,3,0,0.4546469468649685,1.0,43.875458292919234,1.8927394679316119,50.338809166762495,0.8160231935216049,206.0,939.0,212.0,227.0,0
2023-02-14,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,57,51,6,6,0,439,0,34,405,405,34,1,0,0.2635466420041766,1.0,34.68898175082643,4.882486866197145,54.310579450712495,0.6011132609375559,204.0,938.0,197.0,208.0,0
2023-02-15,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,70,63,7,23,0,405,0,25,380,380,25,1,0,0.342110908070739,1.0,40.66754445879302,4.514364733761063,51.94955573292425,0.8663594395795409,212.0,946.0,201.0,179.0,0
2023-02-16,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,174,156,18,54,0,380,0,43,337,337,43,2,0,0.808026055019022,1.0,39.55694125073664,3.7310022425405265,29.80155505404546,0.6769828009367159,211.0,947.0,191.0,146.0,0
2023-02-17,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,113,101,12,24,0,337,0,37,300,300,37,1,0,0.7164377712172542,1.0,39.686717176872556,4.5762930184785935,37.242284091916936,0.9022941707924993,225.0,971.0,189.0,111.0,0
2023-02-18,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,49,44,5,16,0,300,0,20,280,280,20,3,0,0.29397345000250014,1.0,30.32287494757817,0.5663276014554208,55.783370261816785,0.6016193589957399,240.0,967.0,186.0,94.0,0
2023-02-19,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,58,52,6,12,0,280,0,25,255,255,25,2,0,0.29553447399455796,1.0,15.70814291851826,1.027448430095167,59.913476772043936,0.7012341074840764,226.0,959.0,198.0,57.0,0
2023-02-20,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,40,36,4,8,0,255,0,28,227,227,28,2,0,0.17413318118106116,1.0,35.14795273131792,2.0831185832259225,38.67211725709484,0.9341503581841555,221.0,949.0,196.0,57.0,0
2023-02-21,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,50,45,5,16,0,227,0,19,208,208,19,3,0,0.24682984671293295,1.0,35.5166525503942,4.050349965585786,20.44534980497298,0.9192383787032474,212.0,941.0,219.0,57.0,0
2023-02-22,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,40,36,4,13,0,208,0,29,179,179,29,3,0,0.20884461163310972,1.0,17.44088355534961,4.613904088387535,22.42260066692975,0.6014206370122883,197.0,922.0,226.0,57.0,0
2023-02-23,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,170,153,17,24,0,179,0,33,146,146,33,1,0,0.8918700742186286,1.0,25.2189055923312,4.769299755121023,34.899292838066486,0.7721610607614473,201.0,932.0,228.0,57.0,0
2023-02-24,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,126,113,13,43,0,146,0,35,111,111,35,2,0,0.5231208967839811,1.0,20.039308564707518,4.157443147027241,51.29615769982362,0.7567645874364063,191.0,947.0,223.0,57.0,0
2023-02-25,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,82,73,9,25,0,111,0,17,94,94,17,2,0,0.42940388645740984,1.0,24.856872984345014,4.035785872136989,51.891563690487395,0.7637326434355287,189.0,947.0,238.0,57.0,0
2023-02-26,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,120,108,12,47,0,94,0,37,57,57,37,3,0,0.6816029929189161,1.0,38.43081322759211,2.9640236972558447,57.28052031252608,0.7985303644999177,186.0,933.0,228.0,249.0,0
2023-02-27,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,75,67,8,7,0,57,420,26,451,451,26,2,420,0.451033924664872,1.0,32.50935179974174,2.261862422636767,38.0632677002832,0.7140393002510443,198.0,937.0,242.0,209.0,0
2023-02-28,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,91,81,10,33,0,451,0,42,409,409,42,4,0,0.48536031090905596,1.0,24.145913688881535,1.6439041268573795,22.576394150339752,0.8583284927448054,196.0,921.0,230.0,179.0,0
2023-03-01,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,134,120,14,26,0,409,0,36,373,373,36,4,0,0.6993751977773655,1.0,20.027961870293428,0.13503356631347774,21.13976862054457,0.8734413497497031,219.0,933.0,220.0,153.0,0
2023-03-02,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,48,43,5,14,0,373,0,35,338,338,35,1,0,0.23976851210013864,1.0,20.767207890346157,0.18511236357560523,35.06419574613264,0.8826077012870531,226.0,947.0,216.0,122.0,0
2023-03-03,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,162,145,17,34,0,338,0,30,308,308,30,2,0,0.9759542788269622,1.0,28.243603668664743,4.7956048488434115,41.214218845704444,0.9219585606625922,228.0,941.0,225.0,83.0,0
2023-03-04,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,121,108,13,24,0,308,0,32,276,276,32,5,0,0.5569719646423474,1.0,32.687462745822536,2.864258306320685,43.36625138478331,0.6248001449151362,223.0,939.0,216.0,83.0,0
2023-03-05,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,68,61,7,23,0,276,0,27,249,249,27,1,0,0.32950692032795453,1.0,35.37958095503585,1.2086654837955768,58.07652092258558,0.7454298030065909,238.0,928.0,215.0,83.0,0
2023-03-06,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,150,135,15,46,0,249,0,40,209,209,40,1,0,0.8053556172931884,1.0,43.619375458846235,2.9171886073919633,51.35048812638722,0.8427251170496273,228.0,927.0,197.0,83.0,0
2023-03-07,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,108,97,11,21,0,209,0,30,179,179,30,1,0,0.5964553992679387,1.0,32.562181261368366,4.378311289377315,57.33479962413305,0.6249178734331586,242.0,930.0,199.0,83.0,0
2023-03-08,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,166,149,17,25,0,179,0,26,153,153,26,2,0,0.8957676329039116,1.0,25.248843804485944,3.137991750238727,47.93320187605498,0.9076944221885681,230.0,923.0,204.0,83.0,0
2023-03-09,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,75,67,8,28,0,153,0,31,122,122,31,1,0,0.40226047397729375,1.0,17.354789776700645,3.1535193370053523,21.08064535481298,0.9496558015130905,220.0,910.0,200.0,83.0,0
2023-03-10,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,90,81,9,9,0,122,0,39,83,83,39,4,0,0.3977987577739402,1.0,36.463404734380745,1.9400219081247867,51.446359838807666,0.7278639662326934,216.0,915.0,190.0,313.0,0
2023-03-11,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,165,148,17,51,0,83,420,23,480,480,23,3,420,0.9940367461593907,1.0,25.028944895239377,3.066046242964193,51.03857066940165,0.6267941261305433,225.0,928.0,191.0,289.0,0
2023-03-12,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,66,59,7,22,0,480,0,26,454,454,26,1,0,0.33825412073541783,1.0,19.41511901017978,3.2770717551533823,42.91179946208972,0.8428147328701323,216.0,922.0,197.0,257.0,0
2023-03-13,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,62,55,7,18,0,454,0,22,432,432,22,2,0,0.3639098503496105,1.0,27.881528302164536,3.316707239194301,25.387851173199564,0.6174432283591118,215.0,926.0,218.0,214.0,0
2023-03-14,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,66,59,7,26,0,432,0,32,400,400,32,5,0,0.3689541628820839,1.0,39.930068102305086,0.6855480156847527,34.06706652015269,0.6982013897277441,197.0,914.0,214.0,186.0,0
2023-03-15,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,74,66,8,9,0,400,0,31,369,369,31,4,0,0.39490483720262093,1.0,24.832111476463915,1.0545643249762153,45.92312784576034,0.8542217957916869,199.0,916.0,206.0,163.0,0
2023-03-16,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,100,90,10,13,0,369,0,27,342,342,27,4,0,0.592368976449996,1.0,30.182616211309067,1.3769072128752642,44.54693145106609,0.853482467583248,204.0,910.0,205.0,137.0,0
2023-03-17,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,38,34,4,8,0,342,0,29,313,313,29,5,0,0.2185875898827888,1.0,28.926789372288116,1.1923343363995582,27.304021874116774,0.8607884075112727,200.0,903.0,203.0,110.0,0
2023-03-18,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,134,120,14,17,0,313,0,24,289,289,24,1,0,0.5905458220465463,1.0,15.716980703843129,4.224132993272418,25.85180492468826,0.9081133769567962,190.0,907.0,215.0,74.0,0
2023-03-19,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,140,126,14,44,0,289,0,32,257,257,32,4,0,0.6583006295893323,1.0,20.707115014803357,2.1123856194410666,44.07879379148209,0.8698198011923886,191.0,888.0,216.0,74.0,0
2023-03-20,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,56,50,6,21,0,257,0,43,214,214,43,2,0,0.3128639148031057,1.0,20.451500027363565,4.13318930953308,42.66451325206704,0.7661495789623788,197.0,883.0,200.0,74.0,0
2023-03-21,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,128,115,13,48,0,214,0,28,186,186,28,5,0,0.6813825457701082,1.0,31.321108118650553,2.48241649835701,35.08300698053554,0.9345104697202927,218.0,906.0,196.0,74.0,0
2023-03-22,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,75,67,8,10,0,186,0,23,163,163,23,3,0,0.44865941049645947,1.0,26.977461984600694,4.375965304893862,56.41820302618748,0.673007214348169,214.0,909.0,196.0,74.0,0
2023-03-23,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,42,37,5,12,0,163,0,26,137,137,26,1,0,0.217074639550466,1.0,17.70397945634898,4.548767473853555,54.83764977810649,0.8264774281531606,206.0,904.0,201.0,74.0,0
2023-03-24,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,132,118,14,36,0,137,0,27,110,110,27,5,0,0.6602664130823588,1.0,17.13272515454289,1.6216535882320737,50.582043315760124,0.7601931327490992,205.0,911.0,206.0,74.0,0
2023-03-25,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,86,77,9,28,0,110,0,36,74,74,36,1,0,0.5267919825205254,1.0,38.09936077906785,2.8022675146596363,53.990370216521356,0.6272295356099242,203.0,909.0,196.0,298.0,0
2023-03-26,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,92,82,10,12,0,74,420,33,461,461,33,4,420,0.5772432819593311,1.0,23.961576779415317,4.652123366358969,37.09346441179201,0.7962770246738401,215.0,912.0,201.0,260.0,0
2023-03-27,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,63,56,7,6,0,461,0,27,434,434,27,4,0,0.41908376473029096,1.0,23.964384122261194,4.070866433451423,58.779585613393486,0.7689287749673828,216.0,910.0,194.0,240.0,0
2023-03-28,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,119,107,12,46,0,434,0,24,410,410,24,3,0,0.4924771819939431,1.0,36.79120531053697,4.108692103162975,57.0753356541947,0.8131860618312251,200.0,920.0,196.0,214.0,0
2023-03-29,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,107,96,11,22,0,410,0,23,387,387,23,4,0,0.5335950298269562,1.0,37.88443066720836,1.2256262011160612,31.371310395209306,0.8567185828860242,196.0,907.0,198.0,189.0,0
2023-03-30,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,85,76,9,17,0,387,0,31,356,356,31,4,0,0.4925403990031107,1.0,26.3615359088623,1.0497527141264573,54.15436700243505,0.7863786834006001,196.0,904.0,192.0,164.0,0
2023-03-31,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,50,45,5,9,0,356,0,32,324,324,32,1,0,0.21703680986774967,1.0,29.448522747196677,1.254095180303136,25.203600929498464,0.7357270559976752,201.0,893.0,191.0,133.0,0
2023-04-01,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,64,57,7,19,0,324,0,26,298,298,26,2,0,0.34698675949367414,1.0,33.68756510374574,2.803346787046566,35.313347233484194,0.7145945102376132,206.0,889.0,202.0,96.0,0
2023-04-02,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,71,63,8,25,0,298,0,38,260,260,38,4,0,0.46042600407738404,1.0,32.56667786344437,1.7854861230158008,57.3702337201737,0.7727264619946281,196.0,880.0,196.0,64.0,0
2023-04-03,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,90,81,9,9,0,260,0,20,240,240,20,3,0,0.41807022405691807,1.0,19.990306384602828,3.962732411289835,33.78575333367081,0.8600339336455718,201.0,888.0,210.0,64.0,0
2023-04-04,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,72,64,8,14,0,240,0,26,214,214,26,2,0,0.40953205248774954,1.0,26.79460718624534,1.8515726102178216,39.30718239135878,0.8171205934628315,194.0,876.0,218.0,64.0,0
2023-04-05,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,29,26,3,6,0,214,0,25,189,189,25,4,0,0.1452747570249831,1.0,22.962735795037197,0.09424556938425532,45.60508498926165,0.8185828469119587,196.0,875.0,216.0,64.0,0
2023-04-06,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,78,70,8,15,0,189,0,25,164,164,25,4,0,0.473106817829264,1.0,34.25719517284274,0.15807998549761837,23.92831045381842,0.6560047003180159,198.0,860.0,211.0,64.0,0
2023-04-07,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,94,84,10,17,0,164,0,31,133,133,31,1,0,0.49360351313462614,1.0,27.39743373659175,1.3319757177253981,30.63499435212991,0.7703921229726552,192.0,855.0,205.0,64.0,0
2023-04-08,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,103,92,11,11,0,133,0,37,96,96,37,5,0,0.5317957914459024,1.0,30.582830596558047,0.5106252942129724,50.8262638644656,0.7825556447110742,191.0,860.0,200.0,64.0,0
2023-04-09,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,126,113,13,22,0,96,0,32,64,64,32,2,0,0.5860712633014211,1.0,28.412451182132045,3.3145497288536765,28.902714677057737,0.8164783767353356,202.0,866.0,204.0,280.0,0
2023-04-10,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,103,92,11,26,0,64,420,34,450,450,34,2,420,0.4865722822049917,1.0,33.27627976218335,4.471535858125488,40.093016487474884,0.6077435060725058,196.0,859.0,193.0,257.0,0
2023-04-11,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,111,99,12,27,0,450,0,34,416,416,34,4,0,0.627679374425151,1.0,24.769639604632044,2.8682307781484258,53.10924996886928,0.6283306510791044,210.0,870.0,190.0,226.0,0
2023-04-12,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,93,83,10,20,0,416,0,23,393,393,23,5,0,0.592197364486768,1.0,38.97682585413201,1.508706991759929,52.490561839880456,0.7275938636879741,218.0,878.0,199.0,194.0,0
2023-04-13,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,75,67,8,9,0,393,0,20,373,373,20,4,0,0.3707581128040077,1.0,20.940198377659023,3.5711428814816664,40.704814503213726,0.6907598587460866,216.0,879.0,213.0,160.0,0
2023-04-14,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,36,32,4,10,0,373,0,25,348,348,25,4,0,0.21226641851780986,1.0,42.88271873835633,0.4713188759254272,51.265327766948744,0.8443498712608212,211.0,867.0,215.0,133.0,0
2023-04-15,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,182,163,19,25,0,348,0,32,316,316,32,4,0,1.0,1.0,19.419096368402144,1.1761488941265708,45.47832076646856,0.785781374208087,205.0,861.0,214.0,102.0,0
2023-04-16,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,84,75,9,25,0,316,0,36,280,280,36,5,0,0.4947772009052424,1.0,21.448589862135055,2.780011292491036,52.013339475548214,0.8410786140697988,200.0,866.0,213.0,67.0,0
2023-04-17,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,125,112,13,43,0,280,0,23,257,257,23,4,0,0.5881769273853665,1.0,22.258494078417076,3.4447963894418123,22.13154424120123,0.7014479007113552,204.0,873.0,219.0,67.0,0
2023-04-18,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,141,126,15,18,0,257,0,31,226,226,31,1,0,0.7733260698719688,1.0,16.942529896115918,1.1485091006643482,41.92384341563881,0.8962344698260705,193.0,872.0,222.0,67.0,0
2023-04-19,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,143,128,15,46,0,226,0,32,194,194,32,4,0,0.8122398379080944,1.0,19.84266126781711,3.7095196907541474,25.498271949579273,0.8185792543082672,190.0,871.0,210.0,67.0,0
2023-04-20,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,50,45,5,17,0,194,0,34,160,160,34,1,0,0.2763278714664319,1.0,40.13155694093379,1.151719484107634,50.3343818366438,0.7024942528095502,199.0,860.0,203.0,67.0,0
2023-04-21,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,164,147,17,53,0,160,0,27,133,133,27,2,0,1.0,1.0,33.48561402739037,3.6934034091757475,37.94157494022871,0.769692426984526,213.0,866.0,212.0,67.0,0
2023-04-22,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,41,36,5,16,0,133,0,31,102,102,31,4,0,0.24846114984282752,1.0,44.92323530557561,4.18963088849659,37.776087788635756,0.7499552607695921,215.0,870.0,215.0,67.0,0
2023-04-23,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,47,42,5,9,0,102,0,35,67,67,35,2,0,0.24626831482470438,1.0,38.280006282293,0.23953179976964278,46.167849396292446,0.7289374629737835,214.0,875.0,209.0,278.0,0
2023-04-24,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,165,148,17,49,0,67,420,29,458,458,29,3,420,0.6948817231976437,1.0,18.912400803914107,0.656621782136047,43.68185127189633,0.7445109926021845,213.0,883.0,211.0,247.0,0
2023-04-25,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,117,105,12,28,0,458,0,34,424,424,34,1,0,0.6887429028701575,1.0,31.666505333181284,0.25525119727240975,52.198486863179504,0.8023497349956727,219.0,876.0,205.0,219.0,0
2023-04-26,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,68,61,7,19,0,424,0,20,404,404,20,4,0,0.3373377159536045,1.0,36.3471625784122,1.5473328060466525,25.238252381681452,0.8632224563646776,222.0,877.0,220.0,184.0,0
2023-04-27,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,146,131,15,44,0,404,0,27,377,377,27,1,0,0.6630514955274859,1.0,18.32927927337431,3.259286066585736,56.6880723877544,0.9443277786565298,210.0,870.0,221.0,156.0,0
2023-04-28,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,110,99,11,20,0,377,0,36,341,341,36,2,0,0.4889334625406733,1.0,43.4429369729598,2.3353938232322964,20.468299159921436,0.611868814986111,203.0,873.0,212.0,129.0,0
2023-04-29,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,79,71,8,15,0,341,0,34,307,307,34,1,0,0.32088598974272486,1.0,28.92703853278681,2.239039077724121,44.30861966683176,0.6993437596485306,212.0,886.0,205.0,102.0,0
2023-04-30,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,120,108,12,41,0,307,0,29,278,278,29,4,0,0.5978953367616984,1.0,17.83634118055804,0.9846151880887044,43.524705908921845,0.878687599676669,215.0,889.0,207.0,71.0,0
2023-05-01,PHC-006,Karnataka,Bengaluru,Bengaluru,11.854916867602958,71.93432753666929,IV Fluids (NS),IV Fluid,64,57,7,17,0,278,0,31,247,247,31,5,0,0.33970777800196916,1.0,41.615237508357026,0.6149696733550586,45.02963620957417,0.9204145083035077,209.0,886.0,214.0,71.0,0
